GO_term	Dm_F_wh_L(up)	Dm_F_wh_L(down)	Dm_F_ov(up)	Dm_F_ov(down)	Dp_F_ab(up)	Dp_F_ab(down)	Dp_F_hd(up)	Dp_F_hd(down)	Dp_M_ab(up)	Dp_M_ab(down)	Dp_M_hd(up)	Dp_M_hd(down)	Dm_F_wh_D(up)	Dm_F_wh_D(down)	Dm_M_ts(up)	Dm_M_ts(down)	Af_F_wh(up)	Af_F_wh(down)
GO:1901137	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:2001293	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:2001295	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0044248	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
GO:0004033	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0016597	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0
GO:0006085	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0017118	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0003825	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0016877	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
GO:0019200	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0051289	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0047804	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
GO:0036137	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
GO:0016212	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
GO:0047315	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
GO:0004732	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0009374	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0004736	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0044273	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0050632	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0050633	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0033814	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0009084	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0099095	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0044594	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0061929	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:1901053	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0022618	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0009116	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0034713	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:1901363	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0008483	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0008080	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0
GO:0016421	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0090079	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
GO:0007599	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0
GO:0050817	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0
GO:0042219	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0016410	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0
GO:0045759	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0060012	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:1904456	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0051970	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0031645	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0008209	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0008210	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0031957	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0031955	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0
GO:0004735	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0003987	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0004044	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0032027	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0033501	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0071826	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0046305	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0034033	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
GO:0033866	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
GO:0019530	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0006094	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0042412	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0019448	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0034030	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
GO:0042398	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0046439	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0009093	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0019319	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0051262	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0019694	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0016763	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0016882	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0033865	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0
GO:0033875	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0
GO:0034032	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0
GO:0004167	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0019427	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0005548	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0034338	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0016706	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
GO:0019158	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0004340	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0102420	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0004731	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0000900	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
GO:0070991	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0005344	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0005324	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0016769	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:1901657	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:1901052	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0051213	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
GO:0005243	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0008525	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0006767	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0045182	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
GO:0006843	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:1901615	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0
GO:0035674	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:1990546	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0005536	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0051295	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0030037	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0004427	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0046364	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0019107	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0004571	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0
GO:0033129	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0030371	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0
GO:0016802	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0004013	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0106417	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0016774	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0016647	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0000287	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0046592	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0051969	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0009169	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006196	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0098908	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0098900	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0009128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0016263	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0008135	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
GO:0005160	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0015924	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0
GO:0004366	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0070413	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0046486	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
GO:0016416	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0004095	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0004370	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0004305	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0004103	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006036	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0004467	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
GO:0006165	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
GO:0009135	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
GO:0009179	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
GO:0042817	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0097052	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
GO:0046487	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0097053	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
GO:0016208	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0016297	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0008693	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0016295	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0016296	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0008659	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0004317	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0019171	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0004316	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0004313	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0102132	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0047117	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0102131	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0047451	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0004320	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0004096	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0046939	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
GO:0034196	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0009185	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
GO:0048149	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0
GO:0009595	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0009158	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0009125	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006066	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0
GO:0022829	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0030170	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0070279	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0008865	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0004396	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0048854	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0090527	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0019825	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0007320	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0075522	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0046185	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0006084	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
GO:0019081	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0044788	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0044829	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0044794	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0045901	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0045725	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0019464	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0044827	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0044706	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0097305	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0
GO:0019239	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0044703	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0006766	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0006083	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0004314	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0016419	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0004315	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0016418	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0008097	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0016420	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0043177	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0048531	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0016623	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0003857	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
GO:0006117	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0019510	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0019228	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
GO:0016846	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
GO:0051260	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0031406	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0009312	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0004745	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
GO:0007618	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0140103	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0015671	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0015669	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0015137	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0015142	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0019202	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0050878	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0
GO:0006546	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0051383	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0005984	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
GO:0047389	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
GO:2001070	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
GO:0006851	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006566	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006567	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0009744	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0072523	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0007620	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0042060	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
GO:0009055	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006534	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0035356	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0000098	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0051259	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0046173	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
GO:0030723	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0008610	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	0
GO:0016884	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
GO:0045938	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
GO:0030060	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0044042	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0006073	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0005977	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0006112	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0004300	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0010496	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0034285	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0016573	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0010033	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
GO:0001508	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006475	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0018394	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0018393	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0046498	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0008198	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
GO:0016854	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0016881	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0016267	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0008378	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006473	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0002783	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:1904407	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0002810	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0045429	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006967	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0045428	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006006	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0018991	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0045905	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0046167	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0009261	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0009154	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0051702	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0016243	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0051851	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0045478	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0019080	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006107	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0046983	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0
GO:0022824	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
GO:0016670	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
GO:0022835	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
GO:0006195	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0008574	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0014070	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0042445	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0
GO:0048132	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0061842	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0051642	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0046683	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0042182	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
GO:0016406	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0019563	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0019226	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
GO:0035637	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
GO:0005080	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0016266	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0051793	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0019751	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0
GO:0032934	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0
GO:0016863	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0044264	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0007282	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0016628	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0005496	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0
GO:0005230	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
GO:0046034	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
GO:0043023	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0046165	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0
GO:0000027	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0009396	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0080164	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0001676	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
GO:0098728	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0005976	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0
GO:0090085	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:1903003	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0000132	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0009068	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
